State,District,Crop,season,Avg_Yield,crop_Temp_Min,crop_Temp_Max,crop_Rainfall_Min,crop_Rainfall_Max,crop_pH_Min,crop_pH_Max,crop_N_kg_ha,crop_P_kg_ha,crop_K_kg_ha,crop_Avg_Yield_t_ha,Units,crop_Season,crop_Soil_Texture,crop_Irrigation_Type
Meghalaya,East Jaintia Hills,Maize,Kharif     ,1.1783564281194274,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,East Jaintia Hills,Maize,Whole Year ,2.157142857142857,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,East Jaintia Hills,Potato,Rabi       ,8.554385964912282,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Jaintia Hills,Potato,Summer     ,6.589743589743589,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Jaintia Hills,Potato,Whole Year ,5.555555555555555,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Jaintia Hills,Potato,Winter     ,3.8125,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Jaintia Hills,Rapeseed &Mustard,Rabi       ,0.8333333333333334,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Rice,Autumn     ,1.9973476128515664,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Jaintia Hills,Rice,Kharif     ,1.5696684721147551,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Jaintia Hills,Rice,Rabi       ,2.238095238095238,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Jaintia Hills,Rice,Summer     ,2.175,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Jaintia Hills,Rice,Winter     ,1.770134317885328,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Jaintia Hills,Sesamum,Kharif     ,0.5,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,East Jaintia Hills,Sesamum,Rabi       ,0.8181818181818182,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,East Jaintia Hills,Small Millets,Kharif     ,1.2140921409214092,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Small Millets,Rabi       ,1.1743772838512858,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Soyabean,Kharif     ,1.2902439024390244,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Meghalaya,East Jaintia Hills,Sugarcane,Whole Year ,0.8333333333333334,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Meghalaya,East Jaintia Hills,Sweet Potato,Kharif     ,2.9237686032246044,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Sweet Potato,Rabi       ,2.9140740740740743,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Sweet Potato,Whole Year ,2.9138447266363805,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Tapioca,Kharif     ,9.816666666666666,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Tapioca,Whole Year ,13.655172413793103,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Tobacco,Rabi       ,0.29166666666666663,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Tobacco,Whole Year ,0.29166666666666663,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Jaintia Hills,Turmeric,Rabi       ,9.070588235294117,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Meghalaya,East Jaintia Hills,Turmeric,Whole Year ,5.808681185722929,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Meghalaya,East Khasi Hills,Arecanut,Rabi       ,0.894378439069283,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,East Khasi Hills,Arecanut,Whole Year ,1.0547065337763013,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,East Khasi Hills,Banana,Kharif     ,10.891357477227565,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Meghalaya,East Khasi Hills,Banana,Whole Year ,13.144186046511628,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Meghalaya,East Khasi Hills,Black Pepper,Rabi       ,0.8796614047128803,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Black Pepper,Whole Year ,0.6511627906976745,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Coriander,Whole Year ,2.466666666666667,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Meghalaya,East Khasi Hills,Dry Chillies,Rabi       ,1.663265306122449,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Dry Chillies,Whole Year ,1.9302909466843894,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Garlic,Whole Year ,1.6,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Meghalaya,East Khasi Hills,Ginger,Kharif     ,8.30995664902601,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Maize,Kharif     ,2.014223817118554,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,East Khasi Hills,Maize,Whole Year ,3.2194072657743784,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,East Khasi Hills,Masoor,Rabi       ,2.0,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Meghalaya,East Khasi Hills,Onion,Rabi       ,10.640625,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Meghalaya,East Khasi Hills,Potato,Rabi       ,9.91696655841306,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Khasi Hills,Potato,Summer     ,11.95010597875767,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Khasi Hills,Potato,Whole Year ,9.81802856889362,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Khasi Hills,Potato,Winter     ,7.066441558255874,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,East Khasi Hills,Rapeseed &Mustard,Rabi       ,0.5645161290322581,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Rice,Autumn     ,2.4597036637123018,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Khasi Hills,Rice,Kharif     ,1.8566218809980806,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Khasi Hills,Rice,Rabi       ,2.0,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Khasi Hills,Rice,Summer     ,1.2307692307692308,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Khasi Hills,Rice,Winter     ,1.9105682943087245,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,East Khasi Hills,Sesamum,Kharif     ,0.6666666666666666,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,East Khasi Hills,Sesamum,Rabi       ,1.4746794871794873,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,East Khasi Hills,Small Millets,Kharif     ,1.0722100656455142,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Small Millets,Rabi       ,1.2217898832684826,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Soyabean,Kharif     ,1.067117117117117,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Meghalaya,East Khasi Hills,Sweet Potato,Kharif     ,3.9448696271246773,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Sweet Potato,Rabi       ,3.937219730941704,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Sweet Potato,Whole Year ,3.863633042777246,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Tapioca,Kharif     ,6.610201772281015,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Tapioca,Whole Year ,5.504511522233042,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,East Khasi Hills,Turmeric,Rabi       ,5.333333333333333,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Meghalaya,East Khasi Hills,Turmeric,Whole Year ,5.599134930893905,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Meghalaya,North Garo Hills,Arecanut,Rabi       ,1.3198458574181118,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,North Garo Hills,Arecanut,Whole Year ,1.2849559878911665,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,North Garo Hills,Arhar/Tur,Kharif     ,1.0,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Meghalaya,North Garo Hills,Banana,Kharif     ,13.430221366698749,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Meghalaya,North Garo Hills,Black Pepper,Rabi       ,0.5142857142857142,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,North Garo Hills,Black Pepper,Whole Year ,0.537037037037037,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,North Garo Hills,Cashewnut,Rabi       ,1.104,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Meghalaya,North Garo Hills,Cashewnut,Whole Year ,1.0605322338830585,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Meghalaya,North Garo Hills,Castor Seed,Kharif     ,0.7727272727272727,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Castor Seed,Rabi       ,0.8333333333333334,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Coriander,Whole Year ,3.5813953488372094,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Meghalaya,North Garo Hills,Dry Chillies,Whole Year ,0.751937984496124,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,North Garo Hills,Ginger,Kharif     ,2.043560606060606,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,North Garo Hills,Gram,Rabi       ,1.0552884615384615,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Maize,Kharif     ,1.912162162162162,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,North Garo Hills,Maize,Whole Year ,1.8737201365187715,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,North Garo Hills,Masoor,Rabi       ,1.6666666666666667,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Meghalaya,North Garo Hills,Onion,Rabi       ,8.447368421052632,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Meghalaya,North Garo Hills,Potato,Summer     ,7.0,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,North Garo Hills,Potato,Whole Year ,8.206896551724139,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,North Garo Hills,Potato,Winter     ,8.2,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,North Garo Hills,Rapeseed &Mustard,Rabi       ,0.4631578947368421,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Rice,Autumn     ,2.473939465985497,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,North Garo Hills,Rice,Rabi       ,1.5753424657534247,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,North Garo Hills,Rice,Winter     ,2.1466742881672913,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,North Garo Hills,Sesamum,Kharif     ,0.9545454545454546,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,North Garo Hills,Sesamum,Rabi       ,1.0253164556962024,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,North Garo Hills,Small Millets,Rabi       ,1.0679611650485437,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Soyabean,Kharif     ,1.0555555555555556,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Meghalaya,North Garo Hills,Sugarcane,Whole Year ,2.909090909090909,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Meghalaya,North Garo Hills,Sweet Potato,Kharif     ,3.6818181818181817,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Tapioca,Kharif     ,5.866764275256222,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Tobacco,Rabi       ,0.9485294117647058,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,North Garo Hills,Turmeric,Whole Year ,5.547169811320755,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Meghalaya,North Garo Hills,Wheat,Rabi       ,1.3170731707317074,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Meghalaya,Ri Bhoi,Arecanut,Rabi       ,0.5636334196891192,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,Ri Bhoi,Arecanut,Whole Year ,0.6219512195121951,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Meghalaya,Ri Bhoi,Banana,Kharif     ,17.57063013156593,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Meghalaya,Ri Bhoi,Banana,Whole Year ,17.44918444165621,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Meghalaya,Ri Bhoi,Black Pepper,Rabi       ,0.8060534822215693,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Black Pepper,Whole Year ,0.5986394557823129,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Castor Seed,Kharif     ,1.0,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Castor Seed,Rabi       ,1.6666666666666667,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Dry Chillies,Rabi       ,1.5777777777777777,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Dry Chillies,Whole Year ,1.553763440860215,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Garlic,Whole Year ,1.3076923076923077,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
Meghalaya,Ri Bhoi,Ginger,Kharif     ,9.441738072569555,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Maize,Kharif     ,2.4511790243249574,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,Ri Bhoi,Maize,Whole Year ,3.0789141414141414,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Meghalaya,Ri Bhoi,Masoor,Rabi       ,0.5,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Meghalaya,Ri Bhoi,Onion,Rabi       ,11.472222222222221,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Meghalaya,Ri Bhoi,Potato,Rabi       ,5.566666666666666,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,Ri Bhoi,Potato,Summer     ,7.172413793103448,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,Ri Bhoi,Potato,Whole Year ,5.92,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,Ri Bhoi,Potato,Winter     ,3.3333333333333335,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Meghalaya,Ri Bhoi,Rapeseed &Mustard,Rabi       ,0.4394904458598726,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Rice,Autumn     ,2.212820512820513,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,Ri Bhoi,Rice,Kharif     ,2.5497630331753554,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,Ri Bhoi,Rice,Rabi       ,2.109289617486339,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,Ri Bhoi,Rice,Summer     ,1.9726027397260273,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,Ri Bhoi,Rice,Winter     ,2.8435713908334463,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Meghalaya,Ri Bhoi,Sesamum,Kharif     ,1.0,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,Ri Bhoi,Sesamum,Rabi       ,1.0,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Meghalaya,Ri Bhoi,Small Millets,Kharif     ,0.7619047619047619,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Small Millets,Rabi       ,1.1481481481481481,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Soyabean,Kharif     ,1.1208988380041012,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Meghalaya,Ri Bhoi,Sweet Potato,Kharif     ,6.181678026614735,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Sweet Potato,Rabi       ,2.185430463576159,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Sweet Potato,Whole Year ,3.6105200945626477,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Tapioca,Kharif     ,6.063256048387097,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Meghalaya,Ri Bhoi,Tapioca,Whole Year ,4.870833333333334,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
